"state","date","year","month","obs","popn","tas","RH"
"NT",2008-12-01,2008,12,6,222526,28.5676929826756,69.7167752923203
"NT",2009-01-01,2009,1,11,223922,28.2843787827331,73.3449439671371
"NT",2009-02-01,2009,2,1,223922,27.7542788164896,71.0192828584699
"NT",2009-03-01,2009,3,4,223922,28.426373845446,60.076188429013
"NT",2009-04-01,2009,4,1,226027,27.1999508027559,58.0566581983039
"NT",2009-05-01,2009,5,41,226027,24.0408433122635,56.1025534565589
"NT",2009-06-01,2009,6,388,226027,21.728219354785,57.4897132439994
"NT",2009-07-01,2009,7,1242,227255,21.1915857901085,51.8090176509031
"NT",2009-08-01,2009,8,211,227255,23.735866087229,54.4480436111066
"NT",2009-09-01,2009,9,51,227255,26.6932992891457,53.9652517750069
"NT",2009-10-01,2009,10,15,227783,27.6775039988419,49.5979635406697
"NT",2009-11-01,2009,11,8,227783,29.3491874356617,55.6634921807213
"NT",2009-12-01,2009,12,6,227783,28.9531254763645,65.6509438659931
"NT",2010-01-01,2010,1,3,228600,28.2455744111094,72.5483560450915
"NT",2010-02-01,2010,2,0,228600,28.8067614418647,70.5583966167169
"NT",2010-03-01,2010,3,2,228600,27.8382443940538,67.0737992063286
"NT",2010-04-01,2010,4,2,229778,26.6846349127462,71.4160823488033
"NT",2010-05-01,2010,5,1,229778,24.8442365921191,67.4183259084559
"NT",2010-06-01,2010,6,21,229778,21.6565708184903,54.5823012308071
"NT",2010-07-01,2010,7,26,230460,23.2132095980935,59.9145815862211
"NT",2010-08-01,2010,8,26,230460,23.049488108309,54.474469471316
"NT",2010-09-01,2010,9,151,230460,26.1299821163608,62.3691242249275
"NT",2010-10-01,2010,10,107,230299,26.8383373267874,63.7827653887854
"NT",2010-11-01,2010,11,55,230299,27.7531299373728,62.4685093416226
"NT",2010-12-01,2010,12,89,230299,28.0325406000199,69.6558875082691
"NT",2011-01-01,2011,1,65,230224,28.0157330240892,73.671258365639
"NT",2011-02-01,2011,2,109,230224,26.9391360322652,79.0596236650886
"NT",2011-03-01,2011,3,126,230224,26.1499466443292,80.7083271069722
"NT",2011-04-01,2011,4,29,231292,24.9251434414602,67.109396728331
"NT",2011-05-01,2011,5,5,231292,21.6118608555444,56.9694816318999
"NT",2011-06-01,2011,6,4,231292,18.6436960808411,56.2638123730653
"NT",2011-07-01,2011,7,13,232581,21.1131675537143,56.5780590758192
"NT",2011-08-01,2011,8,43,232581,21.9786529828237,51.8599871455529
"NT",2011-09-01,2011,9,142,232581,24.8477248710903,52.2298836390175
"NT",2011-10-01,2011,10,34,232952,28.0378702186758,58.9235083529718
"NT",2011-11-01,2011,11,11,232952,28.1326164639828,65.7391745084973
"NT",2011-12-01,2011,12,12,232952,28.8441469628286,66.7722845006478
"NT",2012-01-01,2012,1,7,234275,28.9911368903784,66.2459903486858
"NT",2012-02-01,2012,2,1,234275,28.3699935327584,66.6606386049453
"NT",2012-03-01,2012,3,14,234275,26.6767079882485,73.227699931758
"NT",2012-04-01,2012,4,23,235915,25.7955264782707,62.8874324654819
"NT",2012-05-01,2012,5,37,235915,23.0130269197512,54.9558269553048
"NT",2012-06-01,2012,6,86,235915,19.6735604031099,52.8216740821883
"NT",2012-07-01,2012,7,90,237517,20.4689755332365,48.8362182250412
"NT",2012-08-01,2012,8,79,237517,21.6517345040709,50.7805127902518
"NT",2012-09-01,2012,9,37,237517,25.5839413374065,53.1347353303401
"NT",2012-10-01,2012,10,28,238728,28.0182806651615,52.6442046138883
"NT",2012-11-01,2012,11,36,238728,29.6992786436755,58.6448289311963
"NT",2012-12-01,2012,12,5,238728,29.9462580664379,61.4146260842535
"NT",2013-01-01,2013,1,7,240107,30.0213380319707,64.2484431378233
"NT",2013-02-01,2013,2,36,240107,28.9948759448755,66.1355003165958
"NT",2013-03-01,2013,3,89,240107,28.2258224842619,69.6436789266892
"NT",2013-04-01,2013,4,19,241722,26.7778497358334,58.1745978645272
"NT",2013-05-01,2013,5,11,241722,25.169946579663,63.7159965115067
"NT",2013-06-01,2013,6,8,241722,22.9072063044114,55.0561489599078
"NT",2013-07-01,2013,7,8,242301,22.0870666581565,52.5276851684833
"NT",2013-08-01,2013,8,32,242301,23.0742934575344,52.0216483799779
"NT",2013-09-01,2013,9,70,242301,26.682151702635,53.0143280174091
"NT",2013-10-01,2013,10,57,242304,28.4967137848453,52.8333964209286
"NT",2013-11-01,2013,11,57,242304,28.8935096496104,60.875174397655
"NT",2013-12-01,2013,12,76,242304,28.7978394366674,66.2843501945811
"NT",2014-01-01,2014,1,98,242790,28.3813123350244,70.6319034252955
"NT",2014-02-01,2014,2,125,242790,27.387585316104,73.3081067060002
"NT",2014-03-01,2014,3,29,242790,28.0490649678948,64.3198868321904
"NT",2014-04-01,2014,4,29,242894,27.0274055341569,67.9365397592259
"NT",2014-05-01,2014,5,10,242894,24.9987742294335,63.0176645753376
"NT",2014-06-01,2014,6,12,242894,21.6635293033229,53.0094120464485
"NT",2014-07-01,2014,7,31,243201,21.0706771409339,56.9526977547147
"NT",2014-08-01,2014,8,186,243201,21.1748955325326,43.637931340255
"NT",2014-09-01,2014,9,183,243201,25.2778979579401,52.8570832746387
"NT",2014-10-01,2014,10,64,242753,28.1667658164439,50.4570762029062
"NT",2014-11-01,2014,11,18,242753,29.7429493203033,56.3335966935132
"NT",2014-12-01,2014,12,33,242753,29.5411418050269,66.5426695961057
"NT",2015-01-01,2015,1,20,243059,27.8278223230041,74.4082029724768
"NT",2015-02-01,2015,2,7,243059,29.0110013251424,65.9427240803226
"NT",2015-03-01,2015,3,11,243059,28.8327854426727,63.1723392045496
"NT",2015-04-01,2015,4,17,244692,26.2473377704505,56.5185932517146
"NT",2015-05-01,2015,5,17,244692,23.6343980332607,53.61535297894
"NT",2015-06-01,2015,6,15,244692,22.5593756242731,55.224270362915
"NT",2015-07-01,2015,7,42,244570,21.0969743426171,50.7144373556878
"NT",2015-08-01,2015,8,117,244570,22.5112024929174,53.6673454905849
"NT",2015-09-01,2015,9,172,244570,24.7991462920536,50.6628580641109
"NT",2015-10-01,2015,10,126,244090,28.2314122697705,50.9103681629034
"NT",2015-11-01,2015,11,91,244090,30.251902424343,55.0285731676333
"NT",2015-12-01,2015,12,41,244090,28.5354880875451,70.3760673981592
"NT",2016-01-01,2016,1,36,244627,29.4185156430159,66.5866573295419
"NT",2016-02-01,2016,2,23,244627,29.6140762929604,65.5137031892785
"NT",2016-03-01,2016,3,14,244627,29.2614525224599,68.6330389993013
"NT",2016-04-01,2016,4,27,245678,28.1050732836722,57.0213622911695
"NT",2016-05-01,2016,5,17,245678,26.0345937354655,65.8867107494498
"NT",2016-06-01,2016,6,10,245678,23.9479923798171,63.2736275445704
"NT",2016-07-01,2016,7,35,246443,21.7447103396165,55.7336423061504
"NT",2016-08-01,2016,8,81,246443,23.1973076592232,53.7184579763892
"NT",2016-09-01,2016,9,251,246443,26.0639737431707,64.8720162795084
"NT",2016-10-01,2016,10,106,246065,27.780867864301,54.9001053253518
"NT",2016-11-01,2016,11,36,246065,29.611467791865,57.542360470179
"NT",2016-12-01,2016,12,69,246065,28.635011845036,70.898424792362
"NT",2017-01-01,2017,1,75,246231,28.1295635460121,75.9911119611436
"NT",2017-02-01,2017,2,236,246231,27.9782024258361,70.1581458908428
"NT",2017-03-01,2017,3,162,246231,28.3280481846606,69.3528051676206
"NT",2017-04-01,2017,4,30,247412,26.2637759402435,63.0062560689455
"NT",2017-05-01,2017,5,24,247412,24.4723241535348,55.6667085660124
"NT",2017-06-01,2017,6,27,247412,21.9431092611989,52.1061587165196
"NT",2017-07-01,2017,7,59,247514,23.1128781729016,57.6834420081197
"NT",2017-08-01,2017,8,263,247514,23.3069590930673,50.6882238640843
"NT",2017-09-01,2017,9,367,247514,25.9249554094728,51.9530885043318
"NT",2017-10-01,2017,10,153,246862,28.6325712141402,58.1489244682891
"NT",2017-11-01,2017,11,46,246862,28.7473264937204,62.5786047386017
"NT",2017-12-01,2017,12,30,246862,29.664080497793,60.9992996181204
"NT",2018-01-01,2018,1,36,246674,28.3418424548492,72.4157920326757
"NT",2018-02-01,2018,2,19,246674,28.3897173482773,71.424882048087
"NT",2018-03-01,2018,3,35,246674,28.0660623095822,67.6606712146164
"NT",2018-04-01,2018,4,9,247095,27.4818193955999,58.8748249137746
"NT",2018-05-01,2018,5,15,247095,23.7233103370532,49.1796685655823
"NT",2018-06-01,2018,6,9,247095,21.7950822657411,51.7902023081256
"NT",2018-07-01,2018,7,5,247006,22.0145427551179,52.4883157811952
"NT",2018-08-01,2018,8,18,247006,22.5624650462835,49.3536302904546
"NT",2018-09-01,2018,9,31,247006,25.8053320190954,52.4105416756755
"NT",2018-10-01,2018,10,33,245920,28.6407922757821,56.2679073084601
"NT",2018-11-01,2018,11,341,245920,29.2023132679444,62.3213699417346
"NT",2018-12-01,2018,12,629,245920,30.7532232353432,60.5039344463776
"NT",2019-01-01,2019,1,129,246016,30.0846653593804,65.60832299697
"NT",2019-02-01,2019,2,70,246016,29.553930822866,63.1319514069254
"NT",2019-03-01,2019,3,111,246016,29.0628610072774,63.148095272498
"NT",2019-04-01,2019,4,267,246559,26.7727170530079,61.8163834577578
"NT",2019-05-01,2019,5,267,246559,24.2552001574667,56.8173551329375
"NT",2019-06-01,2019,6,142,246559,21.3051950357068,49.2446954157846
"NT",2019-07-01,2019,7,143,246677,21.4810654338929,51.3838541211872
"NT",2019-08-01,2019,8,155,246677,22.1693630583977,46.0153441223227
"NT",2019-09-01,2019,9,129,246677,24.8976684446891,50.2284835925058
"NT",2019-10-01,2019,10,78,246213,28.30813906432,51.6369194994552
"NT",2019-11-01,2019,11,79,246213,29.6196152370488,53.0397558002481
"NT",2019-12-01,2019,12,175,246213,31.3274275196952,54.7592241088094
"NT",2020-01-01,2020,1,115,246969,29.535862531625,68.0689188523244
"NT",2020-02-01,2020,2,63,246969,29.6031260297171,66.7143275923158
"NT",2020-03-01,2020,3,89,246969,28.3434989146066,66.3224515873888
"NT",2020-04-01,2020,4,16,247428,27.6673857958141,62.496873667442
"NT",2020-05-01,2020,5,4,247428,23.7247065561716,51.9349170117882
"NT",2020-06-01,2020,6,0,247428,22.5400291076046,53.539673459417
"NT",2020-07-01,2020,7,0,247755,21.4879789965816,47.5929157412223
"NT",2020-08-01,2020,8,1,247755,24.1415355232651,53.231782967741
"NT",2020-09-01,2020,9,0,247755,27.2252916839705,54.2421136039064
"NT",2020-10-01,2020,10,2,247819,27.9312396948044,58.7826521342329
"NT",2020-11-01,2020,11,0,247819,30.6754555828376,54.363761879733
"NT",2020-12-01,2020,12,0,247819,27.9845238021883,72.7173758222999
"NT",2021-01-01,2021,1,0,248185,28.515762366733,71.0447879442314
"NT",2021-02-01,2021,2,2,248185,27.7025835481933,74.3747028893874
"NT",2021-03-01,2021,3,5,248185,27.4942361298894,72.3781703350767
"NT",2021-04-01,2021,4,5,248151,26.1912689575031,60.9257061835503
"NT",2021-05-01,2021,5,6,248151,24.0656207142107,54.2887988717172
"NT",2021-06-01,2021,6,1,248151,22.2434553029445,58.4809156507538
"NT",2021-07-01,2021,7,0,248387,22.7914082987864,54.3628070366571
"NT",2021-08-01,2021,8,15,248387,23.9233692560155,49.7093187451524
"NT",2021-09-01,2021,9,10,248387,26.4487676015105,51.3251463152616
"NT",2021-10-01,2021,10,15,248125,29.0533173547641,58.7800736158524
"NT",2021-11-01,2021,11,11,248125,28.7399705949193,61.8056419313286
"NT",2021-12-01,2021,12,11,248125,29.6632047275848,63.3994272507243
"NT",2022-01-01,2022,1,0,249525,28.9048222257862,72.3067907940523
"NT",2022-02-01,2022,2,1,249525,27.7595926822547,70.9697676593193
"NT",2022-03-01,2022,3,1,249525,28.8748521696761,65.3308757881799
"NT",2022-04-01,2022,4,110,250228,27.6562660742925,63.4746579984449
"NT",2022-05-01,2022,5,1827,250228,25.2078896116865,59.9582149887914
"NT",2022-06-01,2022,6,2493,250228,22.6157899675085,54.9446521063752
"NT",2022-07-01,2022,7,279,250704,19.4893655582175,51.4029126057915
"NT",2022-08-01,2022,8,19,250704,23.3040528028874,52.8555326369796
"NT",2022-09-01,2022,9,11,250704,26.6698724881326,59.2049267558302
"NT",2022-10-01,2022,10,11,251248,28.4426221046649,61.9316951362362
"NT",2022-11-01,2022,11,6,251248,28.2168611595319,65.072371978314
"NT",2022-12-01,2022,12,37,251248,28.688793787289,67.2659868019169
